user_id,age,monthly_income,investment_capital,investment_horizon,risk_tolerance,investment_goal,preferred_market,experience_level,liquidity_need,recommended_market,recommendation_confidence,recommendation_reason,score_deposits,score_saudi_funds,score_saudi_stocks,score_us_stocks,score_mixed
USR1346,23,5500,179000,medium,medium,balanced,Both,beginner,medium,Mixed,0.23,medium risk tolerance; medium investment horizon; medium liquidity need,10,57,26,11,74
USR1347,22,6500,153000,short,medium,balanced,Saudi,beginner,medium,Saudi_Funds,0.2,medium risk tolerance; short investment horizon; medium liquidity need,35,60,32,6,48
USR1348,47,13000,95000,medium,medium,capital_preservation,Saudi,intermediate,low,Saudi_Stocks,0.107,medium risk tolerance; medium investment horizon; low liquidity need,28,50,56,8,44
USR1349,24,7000,92000,short,low,income,Saudi,beginner,high,Mixed,0.0,controlled label noise for model robustness,106,81,14,6,6
USR1350,35,10500,101000,short,medium,balanced,Both,intermediate,low,Mixed,0.485,medium risk tolerance; low liquidity need; balanced goal,25,35,34,13,68
USR1351,26,7500,247000,short,low,capital_preservation,Both,beginner,medium,Deposits,0.224,low risk tolerance; short investment horizon; capital preservation goal,98,76,0,11,28
USR1352,22,10500,294000,medium,high,growth,Saudi,beginner,low,Saudi_Stocks,0.081,high risk tolerance; medium investment horizon; low liquidity need,10,34,62,57,56
USR1353,43,11000,278000,short,high,balanced,Both,advanced,high,Mixed,0.266,high risk tolerance; balanced goal; advanced investor,47,31,20,40,64
USR1354,45,18500,239000,long,medium,balanced,Both,advanced,medium,Mixed,0.607,medium risk tolerance; long investment horizon; medium liquidity need,0,33,28,31,84
USR1355,32,18000,163000,medium,high,growth,Both,intermediate,medium,Mixed,0.333,high risk tolerance; medium investment horizon; medium liquidity need,0,25,48,48,72
USR1356,22,6500,181000,medium,medium,income,Both,beginner,high,Saudi_Funds,0.231,medium risk tolerance; medium investment horizon; high liquidity need,46,65,26,11,50
USR1357,32,9000,167000,medium,medium,balanced,Both,advanced,medium,Mixed,0.423,medium risk tolerance; medium investment horizon; medium liquidity need,0,45,26,15,78
USR1358,41,14000,146000,medium,medium,balanced,Saudi,beginner,medium,Saudi_Funds,0.161,medium risk tolerance; medium investment horizon; medium liquidity need,10,62,40,0,52
USR1359,23,12500,291000,long,medium,income,Both,intermediate,low,Mixed,0.389,medium risk tolerance; long investment horizon; low liquidity need,14,33,44,35,72
USR1360,39,15500,67000,long,low,balanced,Saudi,beginner,low,Saudi_Funds,0.182,low risk tolerance; balanced goal; beginner investor,45,55,32,24,42
USR1361,37,11500,158000,long,high,growth,Both,intermediate,medium,Mixed,0.179,high risk tolerance; long investment horizon; medium liquidity need,0,13,50,64,78
USR1362,43,19000,350000,short,low,income,Saudi,beginner,high,Deposits,0.236,low risk tolerance; short investment horizon; high liquidity need,106,81,14,0,0
USR1363,39,10000,78000,short,low,income,Both,intermediate,high,Deposits,0.333,low risk tolerance; short investment horizon; high liquidity need,96,64,8,5,24
USR1364,28,13000,461000,medium,low,capital_preservation,Both,intermediate,low,Deposits,0.079,low risk tolerance; capital preservation goal,63,58,24,19,48
USR1365,49,21500,212000,medium,high,balanced,Saudi,advanced,medium,Mixed,0.344,high risk tolerance; medium investment horizon; medium liquidity need,0,38,42,35,64
USR1366,36,12000,87000,long,medium,balanced,Saudi,intermediate,low,Mixed,0.147,medium risk tolerance; long investment horizon; low liquidity need,0,30,58,24,68
USR1367,37,10000,97000,short,medium,growth,Saudi,intermediate,high,Saudi_Stocks,0.096,medium risk tolerance; growth goal; intermediate investor,47,40,52,18,38
USR1368,28,7500,212000,long,high,growth,Saudi,beginner,medium,US_Stocks,0.077,high risk tolerance; long investment horizon; growth goal,10,30,56,65,60
USR1369,33,14500,247000,long,high,growth,US,intermediate,medium,US_Stocks,0.173,high risk tolerance; long investment horizon; growth goal,0,8,50,75,62
USR1370,29,16500,357000,medium,high,growth,Saudi,beginner,low,Saudi_Stocks,0.081,high risk tolerance; medium investment horizon; low liquidity need,10,34,62,57,56
USR1371,36,10500,38000,medium,medium,balanced,Saudi,beginner,high,Saudi_Funds,0.313,medium risk tolerance; medium investment horizon; high liquidity need,37,67,40,0,46
USR1372,55,24500,101000,long,low,income,US,advanced,low,Deposits,0.123,low risk tolerance; income goal; older investor profile,57,49,18,50,34
USR1373,24,4000,70000,short,low,capital_preservation,Saudi,beginner,high,Deposits,0.325,low risk tolerance; short investment horizon; high liquidity need,120,81,14,6,6
USR1374,22,6500,194000,short,high,growth,US,beginner,high,US_Stocks,0.123,high risk tolerance; growth goal; prefers US market,57,30,32,65,38
USR1375,52,19500,628000,long,medium,growth,US,advanced,low,US_Stocks,0.028,long investment horizon; low liquidity need; growth goal,0,12,48,72,70
USR1376,35,9500,55000,long,medium,growth,Both,advanced,low,Mixed,0.287,medium risk tolerance; long investment horizon; low liquidity need,0,17,48,57,80
USR1377,31,8000,166000,short,low,capital_preservation,Saudi,beginner,medium,Deposits,0.173,low risk tolerance; short investment horizon; capital preservation goal,98,81,14,0,6
USR1378,48,14500,480000,short,medium,balanced,Both,intermediate,high,Mixed,0.217,medium risk tolerance; balanced goal; intermediate investor,47,43,26,5,60
USR1379,31,12500,197000,long,low,capital_preservation,Both,beginner,low,Deposits,0.205,low risk tolerance; capital preservation goal; beginner investor,73,58,18,29,40
USR1380,56,20000,607000,long,medium,growth,Saudi,intermediate,medium,Mixed,0.0,controlled label noise for model robustness,8,38,62,38,66
USR1381,44,7500,55000,medium,medium,balanced,Saudi,beginner,low,Saudi_Stocks,0.0,controlled label noise for model robustness,10,54,48,8,54
USR1382,33,5500,186000,short,low,capital_preservation,Both,beginner,medium,Deposits,0.224,low risk tolerance; short investment horizon; capital preservation goal,98,76,0,5,22
USR1383,59,18000,500000,medium,medium,growth,Both,advanced,low,Mixed,0.378,medium risk tolerance; medium investment horizon; low liquidity need,8,37,46,41,74
USR1384,31,13500,459000,short,low,growth,Saudi,beginner,high,Deposits,0.293,low risk tolerance; short investment horizon; high liquidity need,92,65,26,18,12
USR1385,45,6500,164000,short,medium,capital_preservation,Both,intermediate,medium,Deposits,0.038,short investment horizon; capital preservation goal,53,51,26,5,48
USR1386,40,12500,187000,short,low,income,US,intermediate,high,Deposits,0.385,low risk tolerance; short investment horizon; high liquidity need,96,59,8,16,8
USR1387,51,16000,543000,short,low,capital_preservation,US,beginner,medium,Deposits,0.276,low risk tolerance; short investment horizon; capital preservation goal,98,71,0,20,12
USR1388,53,33000,399000,medium,medium,balanced,Both,advanced,low,Mixed,0.537,medium risk tolerance; medium investment horizon; low liquidity need,0,37,34,23,80
USR1389,38,12500,174000,short,low,capital_preservation,Both,beginner,high,Deposits,0.367,low risk tolerance; short investment horizon; high liquidity need,120,76,0,5,16
USR1390,30,12500,326000,medium,medium,income,US,advanced,medium,Saudi_Funds,0.083,medium risk tolerance; medium investment horizon; medium liquidity need,14,48,26,26,44
USR1391,42,16500,466000,medium,medium,balanced,US,intermediate,medium,Mixed,0.333,medium risk tolerance; medium investment horizon; medium liquidity need,0,40,34,16,60
USR1392,31,5500,185000,medium,medium,growth,US,intermediate,low,Mixed,0.036,medium risk tolerance; medium investment horizon; low liquidity need,0,24,54,42,56
USR1393,58,29000,282000,medium,high,growth,Saudi,advanced,medium,Mixed,0.069,high risk tolerance; medium investment horizon; medium liquidity need,8,38,54,53,58
USR1394,39,15500,454000,medium,medium,income,Both,advanced,medium,Mixed,0.117,medium risk tolerance; medium investment horizon; medium liquidity need,14,53,26,15,60
USR1395,34,15000,410000,long,medium,growth,Saudi,intermediate,medium,Saudi_Stocks,0.032,medium risk tolerance; long investment horizon; growth goal,0,30,62,34,60
USR1396,39,58000,296000,long,low,income,Both,beginner,medium,Saudi_Funds,0.106,low risk tolerance; medium liquidity need; income goal,59,66,10,21,38
USR1397,24,4000,63000,long,low,balanced,Saudi,beginner,medium,Saudi_Funds,0.27,low risk tolerance; medium liquidity need; balanced goal,45,63,24,22,46
USR1398,28,19000,234000,medium,medium,growth,Both,intermediate,high,Mixed,0.343,medium risk tolerance; medium investment horizon; growth goal,22,37,46,29,70
USR1399,50,17000,221000,medium,low,capital_preservation,Saudi,advanced,low,Deposits,0.0,low risk tolerance; capital preservation goal,63,63,30,18,28
USR1400,31,12500,442000,short,medium,balanced,Both,advanced,medium,Mixed,0.368,medium risk tolerance; medium liquidity need; balanced goal,25,43,18,15,68
USR1401,27,9500,230000,medium,medium,capital_preservation,Saudi,intermediate,low,Saudi_Stocks,0.107,medium risk tolerance; medium investment horizon; low liquidity need,28,50,56,14,50
USR1402,43,14000,373000,long,high,capital_preservation,Saudi,advanced,low,Saudi_Stocks,0.0,controlled label noise for model robustness,28,26,52,59,54
USR1403,49,15000,528000,medium,low,income,Saudi,intermediate,medium,Saudi_Funds,0.31,low risk tolerance; medium investment horizon; medium liquidity need,49,71,30,4,30
USR1404,45,19000,293000,medium,high,balanced,Both,advanced,low,Mixed,0.415,high risk tolerance; medium investment horizon; low liquidity need,0,25,36,48,82
USR1405,47,10500,309000,medium,high,growth,US,advanced,low,US_Stocks,0.221,high risk tolerance; low liquidity need; growth goal,0,12,48,77,60
USR1406,30,14500,251000,long,high,balanced,Both,advanced,low,Mixed,0.273,high risk tolerance; long investment horizon; low liquidity need,0,13,38,64,88
USR1407,23,7000,221000,medium,high,capital_preservation,US,beginner,low,US_Stocks,0.2,high risk tolerance; low liquidity need; prefers US market,38,40,36,55,44
USR1408,53,13500,120000,long,low,balanced,Saudi,beginner,medium,Saudi_Funds,0.286,low risk tolerance; medium liquidity need; balanced goal,45,63,24,16,40
USR1409,34,10500,359000,short,low,income,Saudi,beginner,medium,Deposits,0.036,low risk tolerance; short investment horizon; income goal,84,81,14,0,6
USR1410,35,20000,204000,medium,high,growth,US,intermediate,medium,US_Stocks,0.051,high risk tolerance; growth goal; prefers US market,0,20,48,59,56
USR1411,51,16000,220000,long,medium,growth,Saudi,beginner,low,Saudi_Stocks,0.129,medium risk tolerance; long investment horizon; low liquidity need,10,34,62,42,54
USR1412,43,18500,517000,medium,medium,balanced,Both,advanced,high,Mixed,0.423,medium risk tolerance; medium investment horizon; balanced goal,22,45,26,19,78
USR1413,42,12000,191000,long,high,capital_preservation,Both,advanced,medium,US_Stocks,0.0,controlled label noise for model robustness,28,29,30,56,68
USR1414,59,29500,680000,short,low,income,Saudi,advanced,medium,Deposits,0.061,low risk tolerance; short investment horizon; income goal,82,77,14,14,22
USR1415,31,14500,256000,medium,low,income,Saudi,intermediate,medium,Mixed,0.0,controlled label noise for model robustness,49,71,30,0,24
USR1416,47,34000,934000,long,high,balanced,Both,advanced,medium,Mixed,0.348,high risk tolerance; long investment horizon; medium liquidity need,0,21,30,60,92
USR1417,38,13500,142000,long,high,balanced,US,advanced,low,US_Stocks,0.04,high risk tolerance; long investment horizon; low liquidity need,0,8,38,75,72
USR1418,40,19000,93000,medium,medium,growth,Saudi,advanced,low,Saudi_Stocks,0.033,medium risk tolerance; medium investment horizon; low liquidity need,0,34,60,36,58
USR1419,53,21000,270000,short,low,income,US,advanced,medium,Deposits,0.203,low risk tolerance; short investment horizon; income goal,74,59,0,26,16
USR1420,43,25500,475000,medium,medium,growth,Saudi,intermediate,low,Saudi_Stocks,0.176,medium risk tolerance; medium investment horizon; low liquidity need,0,34,68,26,56
USR1421,43,12500,106000,medium,medium,income,Saudi,advanced,low,Saudi_Funds,0.04,medium risk tolerance; medium investment horizon; income goal,14,50,48,18,46
USR1422,48,23500,345000,short,low,capital_preservation,Both,beginner,medium,Deposits,0.224,low risk tolerance; short investment horizon; capital preservation goal,98,76,0,5,22
USR1423,34,11500,186000,long,medium,income,Both,intermediate,medium,Mixed,0.359,medium risk tolerance; long investment horizon; medium liquidity need,14,41,36,21,64
USR1424,29,10500,51000,medium,medium,income,Saudi,beginner,low,Saudi_Funds,0.226,medium risk tolerance; medium investment horizon; income goal,24,62,48,14,42
USR1425,27,10000,222000,medium,medium,growth,US,intermediate,low,Mixed,0.129,medium risk tolerance; medium investment horizon; low liquidity need,0,24,54,48,62
USR1426,22,8500,273000,medium,medium,growth,Both,advanced,high,Mixed,0.458,medium risk tolerance; medium investment horizon; growth goal,22,37,38,39,72
USR1427,58,21500,172000,medium,medium,income,Both,advanced,low,Mixed,0.145,medium risk tolerance; medium investment horizon; low liquidity need,22,53,34,23,62
USR1428,26,10000,227000,long,high,income,US,intermediate,low,US_Stocks,0.183,high risk tolerance; long investment horizon; low liquidity need,14,16,46,71,58
USR1429,35,22500,561000,medium,medium,income,Saudi,advanced,high,Saudi_Funds,0.241,medium risk tolerance; medium investment horizon; high liquidity need,36,58,40,14,44
USR1430,35,18500,311000,medium,medium,income,US,intermediate,high,Saudi_Funds,0.25,medium risk tolerance; medium investment horizon; high liquidity need,36,48,34,16,36
USR1431,41,21000,548000,short,low,capital_preservation,Saudi,intermediate,high,Deposits,0.373,low risk tolerance; short investment horizon; high liquidity need,110,69,22,4,14
USR1432,46,15000,248000,long,medium,growth,Both,intermediate,medium,Mixed,0.368,medium risk tolerance; long investment horizon; medium liquidity need,0,25,48,39,76
USR1433,46,12500,245000,long,high,balanced,Saudi,advanced,low,Mixed,0.181,high risk tolerance; long investment horizon; low liquidity need,0,18,52,59,72
USR1434,32,16500,53000,long,high,growth,Saudi,intermediate,medium,Saudi_Stocks,0.031,high risk tolerance; long investment horizon; growth goal,0,18,64,59,62
USR1435,36,18000,464000,medium,low,capital_preservation,Saudi,advanced,low,Deposits,0.0,low risk tolerance; capital preservation goal,63,63,30,18,28
USR1436,40,25000,620000,long,high,balanced,Both,intermediate,medium,Mixed,0.444,high risk tolerance; long investment horizon; medium liquidity need,0,21,38,50,90
USR1437,35,10500,44000,short,medium,income,Saudi,advanced,low,Saudi_Funds,0.17,medium risk tolerance; short investment horizon; income goal,44,53,40,18,36
USR1438,54,19000,287000,short,low,capital_preservation,Both,advanced,low,Deposits,0.364,low risk tolerance; short investment horizon; capital preservation goal,88,56,8,23,34
USR1439,42,9000,317000,short,high,balanced,Saudi,intermediate,high,Deposits,0.021,short investment horizon; high liquidity need,47,36,42,25,46
